unit,cycle,fold,actual,predicted,error,phase,rul_band,cap_error_floor,lifetime_above_training_max,fixed_checkpoint
13,60.0,2,103.0,148.01059190882808,45.010591908828076,middle,>100,0.0,False,False
13,61.0,2,102.0,147.01977224819393,45.01977224819393,middle,>100,0.0,False,False
13,62.0,2,101.0,145.57492298595596,44.574922985955965,middle,>100,0.0,False,False
13,63.0,2,100.0,142.30052651292775,42.300526512927746,middle,31-100,0.0,False,False
13,64.0,2,99.0,149.81751055147382,50.817510551473816,middle,31-100,0.0,False,False
13,65.0,2,98.0,145.26402647766437,47.26402647766437,middle,31-100,0.0,False,False
13,66.0,2,97.0,144.73531559517963,47.73531559517963,middle,31-100,0.0,False,True
13,67.0,2,96.0,135.31309142382284,39.31309142382284,middle,31-100,0.0,False,False
13,68.0,2,95.0,142.5244172743058,47.52441727430579,middle,31-100,0.0,False,False
13,69.0,2,94.0,144.84423261254858,50.84423261254858,middle,31-100,0.0,False,False
13,70.0,2,93.0,151.55653069992528,58.556530699925275,middle,31-100,0.0,False,False
13,71.0,2,92.0,150.67633041709706,58.67633041709706,middle,31-100,0.0,False,False
13,72.0,2,91.0,141.0739970503335,50.0739970503335,middle,31-100,0.0,False,False
13,73.0,2,90.0,145.08521541239475,55.085215412394746,middle,31-100,0.0,False,False
13,74.0,2,89.0,130.23405695694993,41.23405695694993,middle,31-100,0.0,False,False
13,75.0,2,88.0,126.81768027245917,38.81768027245917,middle,31-100,0.0,False,False
13,76.0,2,87.0,125.52174559463216,38.521745594632165,middle,31-100,0.0,False,False
13,77.0,2,86.0,128.70325262893274,42.703252628932745,middle,31-100,0.0,False,False
13,78.0,2,85.0,125.07563025654426,40.07563025654426,middle,31-100,0.0,False,False
13,79.0,2,84.0,131.0497353899365,47.0497353899365,middle,31-100,0.0,False,False
13,80.0,2,83.0,122.18102223402589,39.18102223402589,middle,31-100,0.0,False,False
13,81.0,2,82.0,127.94957487686692,45.94957487686692,middle,31-100,0.0,False,False
13,82.0,2,81.0,118.9470099338536,37.94700993385359,middle,31-100,0.0,False,False
13,83.0,2,80.0,121.5410538000353,41.5410538000353,middle,31-100,0.0,False,False
13,84.0,2,79.0,113.82307775999392,34.82307775999392,middle,31-100,0.0,False,False
13,85.0,2,78.0,113.40585854069596,35.40585854069596,middle,31-100,0.0,False,False
13,86.0,2,77.0,118.78398701365735,41.78398701365735,middle,31-100,0.0,False,False
13,87.0,2,76.0,111.02329053113316,35.023290531133156,middle,31-100,0.0,False,False
13,88.0,2,75.0,98.6683964801858,23.668396480185805,middle,31-100,0.0,False,False
13,89.0,2,74.0,97.5363049468403,23.536304946840303,middle,31-100,0.0,False,False
13,90.0,2,73.0,101.36406076087663,28.364060760876626,middle,31-100,0.0,False,False
13,91.0,2,72.0,101.22121281749318,29.221212817493182,middle,31-100,0.0,False,False
13,92.0,2,71.0,99.29000273248835,28.290002732488347,middle,31-100,0.0,False,False
13,93.0,2,70.0,97.20837704176365,27.208377041763654,middle,31-100,0.0,False,False
13,94.0,2,69.0,96.26751228900478,27.267512289004785,middle,31-100,0.0,False,False
13,95.0,2,68.0,89.26760175291697,21.267601752916974,middle,31-100,0.0,False,False
13,96.0,2,67.0,81.62068503283255,14.620685032832554,middle,31-100,0.0,False,False
13,97.0,2,66.0,82.23206242933222,16.232062429332217,middle,31-100,0.0,False,False
13,98.0,2,65.0,81.65270182519575,16.65270182519575,middle,31-100,0.0,False,True
13,99.0,2,64.0,88.59500179794259,24.595001797942587,middle,31-100,0.0,False,False
13,100.0,2,63.0,92.85049600829427,29.85049600829427,middle,31-100,0.0,False,False
13,101.0,2,62.0,90.95817394512514,28.95817394512514,middle,31-100,0.0,False,False
13,102.0,2,61.0,91.40737239211997,30.407372392119967,middle,31-100,0.0,False,False
13,103.0,2,60.0,84.59263452500855,24.59263452500855,middle,31-100,0.0,False,False
13,104.0,2,59.0,83.29254544487037,24.29254544487037,middle,31-100,0.0,False,False
13,105.0,2,58.0,76.45022779443582,18.45022779443582,middle,31-100,0.0,False,False
13,106.0,2,57.0,71.45402683172773,14.454026831727731,middle,31-100,0.0,False,False
13,107.0,2,56.0,71.58161081046147,15.58161081046147,middle,31-100,0.0,False,False
13,108.0,2,55.0,71.67794344132885,16.67794344132885,middle,31-100,0.0,False,False
13,109.0,2,54.0,75.62254782331956,21.622547823319564,late,31-100,0.0,False,False
13,110.0,2,53.0,70.31949000238598,17.319490002385976,late,31-100,0.0,False,False
13,111.0,2,52.0,62.29089522995455,10.29089522995455,late,31-100,0.0,False,False
13,112.0,2,51.0,62.15283370890449,11.152833708904488,late,31-100,0.0,False,False
13,113.0,2,50.0,57.92792374554078,7.927923745540781,late,31-100,0.0,False,False
13,114.0,2,49.0,61.61216104213366,12.612161042133657,late,31-100,0.0,False,False
13,115.0,2,48.0,56.38785036209849,8.38785036209849,late,31-100,0.0,False,False
13,116.0,2,47.0,55.88055346430097,8.880553464300966,late,31-100,0.0,False,False
13,117.0,2,46.0,51.82877561626857,5.828775616268572,late,31-100,0.0,False,False
13,118.0,2,45.0,48.890335714947305,3.8903357149473052,late,31-100,0.0,False,False
13,119.0,2,44.0,51.173414331153076,7.173414331153076,late,31-100,0.0,False,False
13,120.0,2,43.0,51.046293927029396,8.046293927029396,late,31-100,0.0,False,False
13,121.0,2,42.0,52.205172529479434,10.205172529479434,late,31-100,0.0,False,False
13,122.0,2,41.0,49.68053007562464,8.680530075624638,late,31-100,0.0,False,False
13,123.0,2,40.0,42.59238486158281,2.592384861582808,late,31-100,0.0,False,False
13,124.0,2,39.0,40.659202606167874,1.6592026061678737,late,31-100,0.0,False,False
13,125.0,2,38.0,41.329854715666855,3.3298547156668548,late,31-100,0.0,False,False
13,126.0,2,37.0,39.16554209552478,2.1655420955247777,late,31-100,0.0,False,False
13,127.0,2,36.0,41.0506543038409,5.050654303840901,late,31-100,0.0,False,False
13,128.0,2,35.0,41.06316827034145,6.06316827034145,late,31-100,0.0,False,False
13,129.0,2,34.0,41.53909754529445,7.539097545294453,late,31-100,0.0,False,False
13,130.0,2,33.0,40.12859481625104,7.128594816251038,late,31-100,0.0,False,False
13,131.0,2,32.0,37.746044513490546,5.746044513490546,late,31-100,0.0,False,True
13,132.0,2,31.0,35.43102255593904,4.4310225559390375,late,31-100,0.0,False,False
13,133.0,2,30.0,35.17480882645442,5.1748088264544165,late,0-30,0.0,False,False
13,134.0,2,29.0,30.225258872908785,1.2252588729087854,late,0-30,0.0,False,False
13,135.0,2,28.0,27.05920636093776,-0.9407936390622389,late,0-30,0.0,False,False
13,136.0,2,27.0,22.23097694049461,-4.76902305950539,late,0-30,0.0,False,False
13,137.0,2,26.0,23.76798692514859,-2.232013074851409,late,0-30,0.0,False,False
13,138.0,2,25.0,25.684707356282725,0.6847073562827255,late,0-30,0.0,False,False
13,139.0,2,24.0,26.69155514644326,2.6915551464432603,late,0-30,0.0,False,False
13,140.0,2,23.0,25.159077605363105,2.1590776053631053,late,0-30,0.0,False,False
13,141.0,2,22.0,27.338862166231653,5.338862166231653,late,0-30,0.0,False,False
13,142.0,2,21.0,22.615173517629355,1.615173517629355,late,0-30,0.0,False,False
13,143.0,2,20.0,18.55157164003137,-1.4484283599686307,late,0-30,0.0,False,False
13,144.0,2,19.0,19.248805404088955,0.24880540408895513,late,0-30,0.0,False,False
13,145.0,2,18.0,21.82256207423159,3.822562074231591,late,0-30,0.0,False,False
13,146.0,2,17.0,15.777205017415893,-1.222794982584107,late,0-30,0.0,False,False
13,147.0,2,16.0,14.266214053637587,-1.7337859463624135,late,0-30,0.0,False,False
13,148.0,2,15.0,14.746026770876611,-0.25397322912338893,late,0-30,0.0,False,False
13,149.0,2,14.0,10.357813005823488,-3.6421869941765124,late,0-30,0.0,False,False
13,150.0,2,13.0,10.880946267622361,-2.1190537323776386,late,0-30,0.0,False,False
13,151.0,2,12.0,6.536702896334875,-5.463297103665125,late,0-30,0.0,False,False
13,152.0,2,11.0,4.234734784884661,-6.765265215115339,late,0-30,0.0,False,False
13,153.0,2,10.0,6.9628539125595745,-3.0371460874404255,late,0-30,0.0,False,False
13,154.0,2,9.0,9.174317748906535,0.17431774890653529,late,0-30,0.0,False,False
13,155.0,2,8.0,6.4788914171062455,-1.5211085828937545,late,0-30,0.0,False,False
13,156.0,2,7.0,7.806060236765754,0.8060602367657541,late,0-30,0.0,False,False
13,157.0,2,6.0,5.319888962845938,-0.6801110371540622,late,0-30,0.0,False,False
13,158.0,2,5.0,5.511457193550653,0.5114571935506529,late,0-30,0.0,False,False
13,159.0,2,4.0,4.434616822015531,0.4346168220155313,late,0-30,0.0,False,False
13,160.0,2,3.0,4.466114762226194,1.4661147622261943,late,0-30,0.0,False,False
13,161.0,2,2.0,4.2376033582939145,2.2376033582939145,late,0-30,0.0,False,False
13,162.0,2,1.0,3.885909328524791,2.885909328524791,late,0-30,0.0,False,False
13,163.0,2,0.0,2.8398957029906144,2.8398957029906144,late,0-30,0.0,False,True
15,1.0,3,206.0,175.0,-31.0,early,>100,31.0,False,False
15,2.0,3,205.0,175.0,-30.0,early,>100,30.0,False,False
15,3.0,3,204.0,174.607010737788,-29.392989262212012,early,>100,29.0,False,False
15,4.0,3,203.0,175.0,-28.0,early,>100,28.0,False,False
15,5.0,3,202.0,175.0,-27.0,early,>100,27.0,False,False
15,6.0,3,201.0,175.0,-26.0,early,>100,26.0,False,False
15,7.0,3,200.0,174.88285344902042,-25.117146550979584,early,>100,25.0,False,False
15,8.0,3,199.0,175.0,-24.0,early,>100,24.0,False,False
15,9.0,3,198.0,174.3141177191141,-23.68588228088589,early,>100,23.0,False,False
15,10.0,3,197.0,175.0,-22.0,early,>100,22.0,False,False
15,11.0,3,196.0,175.0,-21.0,early,>100,21.0,False,False
15,12.0,3,195.0,173.6968121763845,-21.303187823615502,early,>100,20.0,False,False
15,13.0,3,194.0,172.9056957999326,-21.0943042000674,early,>100,19.0,False,False
15,14.0,3,193.0,175.0,-18.0,early,>100,18.0,False,False
15,15.0,3,192.0,175.0,-17.0,early,>100,17.0,False,False
15,16.0,3,191.0,175.0,-16.0,early,>100,16.0,False,False
15,17.0,3,190.0,175.0,-15.0,early,>100,15.0,False,False
15,18.0,3,189.0,175.0,-14.0,early,>100,14.0,False,False
15,19.0,3,188.0,172.63325769288252,-15.366742307117477,early,>100,13.0,False,False
15,20.0,3,187.0,173.4571106959453,-13.542889304054711,early,>100,12.0,False,False
15,21.0,3,186.0,173.0344644922477,-12.965535507752293,early,>100,11.0,False,False
15,22.0,3,185.0,173.10818054263797,-11.891819457362033,early,>100,10.0,False,False
15,23.0,3,184.0,174.692679915941,-9.307320084059,early,>100,9.0,False,False
15,24.0,3,183.0,175.0,-8.0,early,>100,8.0,False,False
15,25.0,3,182.0,175.0,-7.0,early,>100,7.0,False,False
15,26.0,3,181.0,174.27281711981348,-6.727182880186518,early,>100,6.0,False,False
15,27.0,3,180.0,170.90428343191846,-9.095716568081542,early,>100,5.0,False,False
15,28.0,3,179.0,168.61984788613506,-10.380152113864938,early,>100,4.0,False,False
15,29.0,3,178.0,167.3021842271874,-10.69781577281259,early,>100,3.0,False,False
15,30.0,3,177.0,168.71196965075677,-8.288030349243229,early,>100,2.0,False,False
15,31.0,3,176.0,168.6101658753789,-7.389834124621103,early,>100,1.0,False,False
15,32.0,3,175.0,168.59629602555827,-6.403703974441726,early,>100,0.0,False,False
15,33.0,3,174.0,170.6901769057366,-3.3098230942634075,early,>100,0.0,False,False
15,34.0,3,173.0,169.1949840140263,-3.8050159859737107,early,>100,0.0,False,False
15,35.0,3,172.0,174.10708594866253,2.1070859486625295,early,>100,0.0,False,False
15,36.0,3,171.0,174.57859077228727,3.5785907722872707,early,>100,0.0,False,False
15,37.0,3,170.0,170.42227583623077,0.42227583623076725,early,>100,0.0,False,False
15,38.0,3,169.0,171.41606856014698,2.4160685601469822,early,>100,0.0,False,False
15,39.0,3,168.0,167.3229330226803,-0.6770669773196971,early,>100,0.0,False,False
15,40.0,3,167.0,169.6435863476286,2.643586347628599,early,>100,0.0,False,False
15,41.0,3,166.0,170.5933376057623,4.593337605762287,early,>100,0.0,False,False
15,42.0,3,165.0,171.49985362792987,6.499853627929866,early,>100,0.0,False,True
15,43.0,3,164.0,170.01378049356052,6.0137804935605175,early,>100,0.0,False,False
15,44.0,3,163.0,171.83650136399828,8.83650136399828,early,>100,0.0,False,False
15,45.0,3,162.0,170.2874904709057,8.28749047090571,early,>100,0.0,False,False
15,46.0,3,161.0,171.688886484333,10.688886484333011,early,>100,0.0,False,False
15,47.0,3,160.0,171.97551182426201,11.975511824262014,early,>100,0.0,False,False
15,48.0,3,159.0,170.7873458481816,11.787345848181587,early,>100,0.0,False,False
15,49.0,3,158.0,171.44012358567835,13.44012358567835,early,>100,0.0,False,False
15,50.0,3,157.0,171.33100560257523,14.331005602575232,early,>100,0.0,False,False
15,51.0,3,156.0,157.7347079891687,1.7347079891686974,early,>100,0.0,False,False
15,52.0,3,155.0,158.83336568116385,3.833365681163855,early,>100,0.0,False,False
15,53.0,3,154.0,158.03202504024668,4.03202504024668,early,>100,0.0,False,False
15,54.0,3,153.0,159.92689531759422,6.926895317594216,early,>100,0.0,False,False
15,55.0,3,152.0,160.48932938467962,8.489329384679621,early,>100,0.0,False,False
15,56.0,3,151.0,159.57198767983144,8.571987679831437,early,>100,0.0,False,False
15,57.0,3,150.0,159.82940009442092,9.829400094420919,early,>100,0.0,False,False
15,58.0,3,149.0,157.12060686765955,8.120606867659546,early,>100,0.0,False,False
15,59.0,3,148.0,147.04546589852552,-0.9545341014744793,early,>100,0.0,False,False
15,60.0,3,147.0,146.9091264813736,-0.09087351862640958,early,>100,0.0,False,False
15,61.0,3,146.0,146.6236029775573,0.6236029775573115,early,>100,0.0,False,False
15,62.0,3,145.0,145.84797504602585,0.8479750460258515,early,>100,0.0,False,False
15,63.0,3,144.0,144.69870653267094,0.6987065326709399,early,>100,0.0,False,False
15,64.0,3,143.0,155.04483035436667,12.044830354366667,early,>100,0.0,False,False
15,65.0,3,142.0,145.210349618494,3.210349618494007,early,>100,0.0,False,False
15,66.0,3,141.0,146.64769784788024,5.647697847880238,early,>100,0.0,False,False
15,67.0,3,140.0,142.19299556206934,2.192995562069342,early,>100,0.0,False,False
15,68.0,3,139.0,139.96575789080796,0.9657578908079643,early,>100,0.0,False,False
15,69.0,3,138.0,136.569632927751,-1.4303670722489983,early,>100,0.0,False,False
15,70.0,3,137.0,135.67768675450102,-1.3223132454989752,middle,>100,0.0,False,False
15,71.0,3,136.0,128.4604902609978,-7.539509739002199,middle,>100,0.0,False,False
15,72.0,3,135.0,133.98362862873267,-1.0163713712673257,middle,>100,0.0,False,False
15,73.0,3,134.0,135.6998745401582,1.6998745401581914,middle,>100,0.0,False,False
15,74.0,3,133.0,136.89949198422897,3.8994919842289733,middle,>100,0.0,False,False
15,75.0,3,132.0,138.86767053128165,6.867670531281647,middle,>100,0.0,False,False
15,76.0,3,131.0,133.2026063041662,2.20260630416621,middle,>100,0.0,False,False
15,77.0,3,130.0,128.5157284279118,-1.484271572088204,middle,>100,0.0,False,False
15,78.0,3,129.0,136.93972188069824,7.939721880698244,middle,>100,0.0,False,False
15,79.0,3,128.0,131.55981304721027,3.5598130472102696,middle,>100,0.0,False,False
15,80.0,3,127.0,126.18028758149612,-0.8197124185038831,middle,>100,0.0,False,False
15,81.0,3,126.0,132.0286902513469,6.028690251346887,middle,>100,0.0,False,False
15,82.0,3,125.0,138.8352871196802,13.835287119680203,middle,>100,0.0,False,False
15,83.0,3,124.0,130.80584166463836,6.805841664638365,middle,>100,0.0,False,True
15,84.0,3,123.0,127.79956279274658,4.799562792746585,middle,>100,0.0,False,False
15,85.0,3,122.0,138.60126070674968,16.601260706749684,middle,>100,0.0,False,False
15,86.0,3,121.0,131.67782326230906,10.677823262309062,middle,>100,0.0,False,False
15,87.0,3,120.0,126.42268861432603,6.422688614326034,middle,>100,0.0,False,False
15,88.0,3,119.0,124.34051088117286,5.340510881172861,middle,>100,0.0,False,False
15,89.0,3,118.0,135.35243698565284,17.352436985652844,middle,>100,0.0,False,False
15,90.0,3,117.0,128.98733575010414,11.987335750104137,middle,>100,0.0,False,False
15,91.0,3,116.0,121.49564704572217,5.495647045722166,middle,>100,0.0,False,False
15,92.0,3,115.0,118.24614314748706,3.246143147487061,middle,>100,0.0,False,False
15,93.0,3,114.0,114.23076179591081,0.2307617959108086,middle,>100,0.0,False,False
15,94.0,3,113.0,97.2645988111232,-15.735401188876807,middle,>100,0.0,False,False
15,95.0,3,112.0,93.18698205492629,-18.81301794507371,middle,>100,0.0,False,False
15,96.0,3,111.0,116.27030813515631,5.270308135156313,middle,>100,0.0,False,False
15,97.0,3,110.0,104.74164725932104,-5.2583527406789585,middle,>100,0.0,False,False
15,98.0,3,109.0,102.91958514756949,-6.080414852430508,middle,>100,0.0,False,False
15,99.0,3,108.0,101.78355227262071,-6.21644772737929,middle,>100,0.0,False,False
15,100.0,3,107.0,104.53552814014839,-2.4644718598516135,middle,>100,0.0,False,False
15,101.0,3,106.0,105.39303600380556,-0.6069639961944375,middle,>100,0.0,False,False
15,102.0,3,105.0,111.78945329024837,6.789453290248375,middle,>100,0.0,False,False
15,103.0,3,104.0,108.72624965303218,4.726249653032184,middle,>100,0.0,False,False
15,104.0,3,103.0,109.5614576427826,6.5614576427825995,middle,>100,0.0,False,False
15,105.0,3,102.0,109.79647142746053,7.796471427460531,middle,>100,0.0,False,False
15,106.0,3,101.0,107.99473006854875,6.994730068548748,middle,>100,0.0,False,False
15,107.0,3,100.0,106.3439368849672,6.343936884967206,middle,31-100,0.0,False,False
15,108.0,3,99.0,94.7986487213052,-4.201351278694801,middle,31-100,0.0,False,False
15,109.0,3,98.0,95.50118502719428,-2.498814972805718,middle,31-100,0.0,False,False
15,110.0,3,97.0,98.6049860391823,1.6049860391822932,middle,31-100,0.0,False,False
15,111.0,3,96.0,99.95337984909493,3.9533798490949295,middle,31-100,0.0,False,False
15,112.0,3,95.0,100.05569588236362,5.055695882363622,middle,31-100,0.0,False,False
15,113.0,3,94.0,103.96624876275173,9.966248762751732,middle,31-100,0.0,False,False
15,114.0,3,93.0,103.70195898978577,10.701958989785766,middle,31-100,0.0,False,False
15,115.0,3,92.0,102.61053469797697,10.610534697976973,middle,31-100,0.0,False,False
15,116.0,3,91.0,103.56545211184145,12.565452111841452,middle,31-100,0.0,False,False
15,117.0,3,90.0,102.33548438356414,12.335484383564136,middle,31-100,0.0,False,False
15,118.0,3,89.0,101.11866561699728,12.118665616997276,middle,31-100,0.0,False,False
15,119.0,3,88.0,101.6480657136074,13.648065713607394,middle,31-100,0.0,False,False
15,120.0,3,87.0,105.19430265612688,18.19430265612688,middle,31-100,0.0,False,False
15,121.0,3,86.0,102.30239858352527,16.302398583525274,middle,31-100,0.0,False,False
15,122.0,3,85.0,109.26760514190241,24.267605141902408,middle,31-100,0.0,False,False
15,123.0,3,84.0,100.92762816838166,16.92762816838166,middle,31-100,0.0,False,False
15,124.0,3,83.0,102.47842014344084,19.478420143440843,middle,31-100,0.0,False,False
15,125.0,3,82.0,102.9295110345166,20.929511034516594,middle,31-100,0.0,False,True
15,126.0,3,81.0,97.94452582584083,16.944525825840827,middle,31-100,0.0,False,False
15,127.0,3,80.0,99.93701595428209,19.93701595428209,middle,31-100,0.0,False,False
15,128.0,3,79.0,92.65068075254007,13.650680752540069,middle,31-100,0.0,False,False
15,129.0,3,78.0,84.76721033419955,6.767210334199547,middle,31-100,0.0,False,False
15,130.0,3,77.0,82.07977494610718,5.079774946107179,middle,31-100,0.0,False,False
15,131.0,3,76.0,75.46414948413671,-0.535850515863288,middle,31-100,0.0,False,False
15,132.0,3,75.0,73.74251206243568,-1.2574879375643206,middle,31-100,0.0,False,False
15,133.0,3,74.0,67.88395746673564,-6.116042533264363,middle,31-100,0.0,False,False
15,134.0,3,73.0,70.92483396661477,-2.07516603338523,middle,31-100,0.0,False,False
15,135.0,3,72.0,71.79366584675886,-0.20633415324114424,middle,31-100,0.0,False,False
15,136.0,3,71.0,75.72214744669061,4.722147446690613,middle,31-100,0.0,False,False
15,137.0,3,70.0,73.7359325730897,3.7359325730896984,middle,31-100,0.0,False,False
15,138.0,3,69.0,63.57746957425153,-5.422530425748469,middle,31-100,0.0,False,False
15,139.0,3,68.0,57.96924120674797,-10.030758793252033,late,31-100,0.0,False,False
15,140.0,3,67.0,67.1574176116356,0.1574176116355943,late,31-100,0.0,False,False
15,141.0,3,66.0,66.24126397277536,0.24126397277535716,late,31-100,0.0,False,False
15,142.0,3,65.0,73.56645694020993,8.566456940209932,late,31-100,0.0,False,False
15,143.0,3,64.0,65.785334669994,1.7853346699940005,late,31-100,0.0,False,False
15,144.0,3,63.0,73.31261736337392,10.312617363373917,late,31-100,0.0,False,False
15,145.0,3,62.0,70.30455875369216,8.304558753692163,late,31-100,0.0,False,False
15,146.0,3,61.0,50.18680042072316,-10.81319957927684,late,31-100,0.0,False,False
15,147.0,3,60.0,53.45729620242605,-6.5427037975739495,late,31-100,0.0,False,False
15,148.0,3,59.0,50.89717031805808,-8.10282968194192,late,31-100,0.0,False,False
15,149.0,3,58.0,60.01725489618802,2.017254896188021,late,31-100,0.0,False,False
15,150.0,3,57.0,53.91614371232814,-3.083856287671857,late,31-100,0.0,False,False
15,151.0,3,56.0,53.60518593525415,-2.3948140647458516,late,31-100,0.0,False,False
15,152.0,3,55.0,54.598755159004085,-0.40124484099591484,late,31-100,0.0,False,False
15,153.0,3,54.0,55.29132688169846,1.2913268816984598,late,31-100,0.0,False,False
15,154.0,3,53.0,63.29394484133811,10.29394484133811,late,31-100,0.0,False,False
15,155.0,3,52.0,56.00293581013739,4.002935810137387,late,31-100,0.0,False,False
15,156.0,3,51.0,55.40793278189182,4.407932781891823,late,31-100,0.0,False,False
15,157.0,3,50.0,45.047939101730584,-4.952060898269416,late,31-100,0.0,False,False
15,158.0,3,49.0,45.27825413766721,-3.7217458623327886,late,31-100,0.0,False,False
15,159.0,3,48.0,42.174637218387424,-5.825362781612576,late,31-100,0.0,False,False
15,160.0,3,47.0,47.37460679398384,0.3746067939838369,late,31-100,0.0,False,False
15,161.0,3,46.0,46.19486452599727,0.1948645259972679,late,31-100,0.0,False,False
15,162.0,3,45.0,47.68864782273475,2.688647822734751,late,31-100,0.0,False,False
15,163.0,3,44.0,45.6196047162957,1.6196047162956972,late,31-100,0.0,False,False
15,164.0,3,43.0,44.086436829436906,1.0864368294369058,late,31-100,0.0,False,False
15,165.0,3,42.0,38.04411160638385,-3.9558883936161493,late,31-100,0.0,False,False
15,166.0,3,41.0,38.36306641014518,-2.63693358985482,late,31-100,0.0,False,True
15,167.0,3,40.0,39.01487067845018,-0.9851293215498202,late,31-100,0.0,False,False
15,168.0,3,39.0,37.921755171179804,-1.0782448288201962,late,31-100,0.0,False,False
15,169.0,3,38.0,36.26996561964999,-1.7300343803500127,late,31-100,0.0,False,False
15,170.0,3,37.0,32.984296187973804,-4.015703812026196,late,31-100,0.0,False,False
15,171.0,3,36.0,35.20958977285846,-0.7904102271415425,late,31-100,0.0,False,False
15,172.0,3,35.0,34.02392727640503,-0.9760727235949673,late,31-100,0.0,False,False
15,173.0,3,34.0,32.87738233397289,-1.1226176660271108,late,31-100,0.0,False,False
15,174.0,3,33.0,29.304468355555517,-3.6955316444444826,late,31-100,0.0,False,False
15,175.0,3,32.0,29.26565386719917,-2.7343461328008303,late,31-100,0.0,False,False
15,176.0,3,31.0,31.281504802056485,0.2815048020564852,late,31-100,0.0,False,False
15,177.0,3,30.0,31.023122171981576,1.0231221719815764,late,0-30,0.0,False,False
15,178.0,3,29.0,28.740304625418467,-0.2596953745815327,late,0-30,0.0,False,False
15,179.0,3,28.0,28.740304625418467,0.7403046254184673,late,0-30,0.0,False,False
15,180.0,3,27.0,27.977900751044505,0.9779007510445048,late,0-30,0.0,False,False
15,181.0,3,26.0,27.59365512837359,1.593655128373591,late,0-30,0.0,False,False
15,182.0,3,25.0,24.24196463235978,-0.7580353676402183,late,0-30,0.0,False,False
15,183.0,3,24.0,21.71485051738234,-2.2851494826176584,late,0-30,0.0,False,False
15,184.0,3,23.0,21.941263530882853,-1.0587364691171466,late,0-30,0.0,False,False
15,185.0,3,22.0,19.405447727547863,-2.5945522724521375,late,0-30,0.0,False,False
15,186.0,3,21.0,21.62348872953217,0.6234887295321698,late,0-30,0.0,False,False
15,187.0,3,20.0,19.292827304542303,-0.7071726954576967,late,0-30,0.0,False,False
15,188.0,3,19.0,19.37542949401091,0.3754294940109091,late,0-30,0.0,False,False
15,189.0,3,18.0,15.639528701429459,-2.360471298570541,late,0-30,0.0,False,False
15,190.0,3,17.0,15.329105120470171,-1.670894879529829,late,0-30,0.0,False,False
15,191.0,3,16.0,16.132803038562628,0.13280303856262776,late,0-30,0.0,False,False
15,192.0,3,15.0,14.447322499797147,-0.5526775002028526,late,0-30,0.0,False,False
15,193.0,3,14.0,13.291556023078492,-0.7084439769215081,late,0-30,0.0,False,False
15,194.0,3,13.0,12.097606541301182,-0.9023934586988176,late,0-30,0.0,False,False
15,195.0,3,12.0,11.34521307648958,-0.6547869235104198,late,0-30,0.0,False,False
15,196.0,3,11.0,10.368062366933389,-0.6319376330666113,late,0-30,0.0,False,False
15,197.0,3,10.0,9.543923748966284,-0.45607625103371596,late,0-30,0.0,False,False
15,198.0,3,9.0,9.543923748966284,0.543923748966284,late,0-30,0.0,False,False
15,199.0,3,8.0,9.260303607834256,1.2603036078342562,late,0-30,0.0,False,False
15,200.0,3,7.0,8.775260570950573,1.7752605709505733,late,0-30,0.0,False,False
15,201.0,3,6.0,9.21230623542686,3.21230623542686,late,0-30,0.0,False,False
15,202.0,3,5.0,5.99907757179982,0.9990775717998197,late,0-30,0.0,False,False
15,203.0,3,4.0,5.677288869387201,1.6772888693872012,late,0-30,0.0,False,False
15,204.0,3,3.0,5.691901918888764,2.691901918888764,late,0-30,0.0,False,False
15,205.0,3,2.0,4.126267116488398,2.126267116488398,late,0-30,0.0,False,False
15,206.0,3,1.0,2.2807285805226827,1.2807285805226827,late,0-30,0.0,False,False
15,207.0,3,0.0,1.999709848098925,1.999709848098925,late,0-30,0.0,False,True
16,1.0,1,208.0,162.76059065105144,-45.239409348948556,early,>100,33.0,False,False
16,2.0,1,207.0,158.4837622707647,-48.516237729235314,early,>100,32.0,False,False
16,3.0,1,206.0,158.88752162454875,-47.112478375451246,early,>100,31.0,False,False
16,4.0,1,205.0,156.7781432178255,-48.22185678217451,early,>100,30.0,False,False
16,5.0,1,204.0,154.3865416606629,-49.613458339337086,early,>100,29.0,False,False
16,6.0,1,203.0,151.38324657118454,-51.61675342881546,early,>100,28.0,False,False
16,7.0,1,202.0,150.82533322602987,-51.17466677397013,early,>100,27.0,False,False
16,8.0,1,201.0,147.51362382377852,-53.48637617622148,early,>100,26.0,False,False
16,9.0,1,200.0,147.26681886890975,-52.73318113109025,early,>100,25.0,False,False
16,10.0,1,199.0,149.94968691444583,-49.050313085554166,early,>100,24.0,False,False
16,11.0,1,198.0,150.77778525582795,-47.22221474417205,early,>100,23.0,False,False
16,12.0,1,197.0,152.06351458540277,-44.93648541459723,early,>100,22.0,False,False
16,13.0,1,196.0,154.1786586080431,-41.821341391956906,early,>100,21.0,False,False
16,14.0,1,195.0,153.56529094951617,-41.43470905048383,early,>100,20.0,False,False
16,15.0,1,194.0,153.31462444918262,-40.68537555081738,early,>100,19.0,False,False
16,16.0,1,193.0,153.785953407506,-39.214046592493986,early,>100,18.0,False,False
16,17.0,1,192.0,153.1774132038399,-38.822586796160095,early,>100,17.0,False,False
16,18.0,1,191.0,154.5300448413751,-36.46995515862491,early,>100,16.0,False,False
