source_index,actual,predicted,lower,upper,supported
1965,71.93099389789288,68.28254624386213,65.36180078042955,71.20329170729471,True
1966,71.56706048326753,68.12099289087026,65.20024742743767,71.04173835430284,True
1967,71.1486518831734,67.83732335260561,64.91657788917303,70.75806881603819,True
1968,70.75076549872547,67.42489205412343,64.50414659069085,70.34563751755601,True
1969,2.86086355311109,5.3564488090975715,2.43570334566499,8.277194272530153,False
1970,2.86793735126992,4.261706509556312,1.3409610461237307,7.182451972988893,True
1971,2.874843772722615,4.325919337220583,1.4051738737880015,7.246664800653164,True
1972,2.88154440494426,4.15489238358289,1.2341469201503088,7.0756378470154715,True
1973,2.7558456669893547,4.57528034476816,1.6545348813355787,7.496025808200741,False
1974,3.3703776328740047,4.897881648314183,1.9771361848816014,7.818627111746764,True
1975,3.378382651585695,5.43079305851775,2.510047595085169,8.351538521950332,True
1976,2.78186552245782,4.758820109448152,1.8380746460155706,7.679565572880733,False
1977,3.4112166380534097,7.016431666508723,4.095686203076141,9.937177129941304,True
1978,2.8026226715757203,2.628171583338812,0.0,5.548917046771393,False
1979,3.434110065052525,5.1902311628611955,2.269485699428614,8.110976626293777,True
1980,3.43737767667326,5.370373058818615,2.4496275953860334,8.291118522251196,True
1981,2.82571994567374,5.695862118885486,2.775116655452905,8.616607582318068,False
1982,2.83665359269368,2.639031536489469,0.0,5.55977699992205,False
1983,3.470668781800875,5.60027523432619,2.679529770893609,8.521020697758772,True
1984,2.965883222332475,5.589531127443223,2.6687856640106418,8.510276590875804,True
1985,3.490853626811365,5.837093583070249,2.916348119637668,8.75783904650283,True
1986,2.873217544847035,5.597725432042289,2.6769799686097073,8.51847089547487,True
1987,3.526887191996845,5.955360398082263,3.0346149346496816,8.876105861514844,True
1988,2.902733026172245,5.967142576967319,3.046397113534738,8.8878880403999,True
1989,3.54199600764553,6.130292233690611,3.2095467702580294,9.051037697123192,True
1990,2.90859180652629,3.3924445705301878,0.47169910709760643,6.313190033962769,True
1991,2.91525785639914,7.390364327501317,4.469618864068735,10.311109790933898,False
1992,2.92279633468388,7.03794600438259,4.117200540950009,9.958691467815171,True
1993,2.93149305531935,7.104322049887344,4.1835765864547625,10.025067513319925,True
1994,2.9450166091916903,3.3953065731773933,0.4745611097448119,6.316052036609975,False
1995,2.9532338510055203,3.048708550814368,0.12796308738178652,5.969454014246949,True
1996,3.620289991422035,6.045756916355373,3.1250114529227915,8.966502379787954,True
1997,3.627816423445825,7.624523680302545,4.703778216869964,10.545269143735126,True
1998,2.9796114944547947,3.2488148478514987,0.3280693844189173,6.16956031128408,True
1999,3.66085451138429,6.17504909527338,3.2543036318407985,9.095794558705961,True
2000,2.992050424993485,5.125459112673553,2.204713649240972,8.046204576106135,False
2001,3.672173528485785,6.466739019671962,3.545993556239381,9.387484483104544,True
2002,3.6868698029616302,6.155409552994648,3.2346640895620666,9.07615501642723,True
2003,3.016156244863715,3.291110512403648,0.3703650489710668,6.2118559758362295,True
2004,3.70480598911717,6.290610911769534,3.3698654483369523,9.211356375202115,True
2005,3.035857526647745,5.509175127874869,2.5884296644422875,8.42992059130745,True
2006,3.04142211469898,5.756781335610469,2.836035872177888,8.67752679904305,True
2007,3.04644222239911,6.046318095916128,3.1255726324835464,8.96706355934871,True
2008,3.06101936828101,6.946512485439314,4.0257670220067325,9.867257948871895,True
2009,3.0668387913458,6.3714806058996984,3.450735142467117,9.29222606933228,True
2010,3.075109799665435,8.7118418479172,5.791096384484618,11.63258731134978,True
2011,3.0771822811451357,6.413144255423568,3.4923987919909862,9.333889718856149,True
2012,3.068414149095376,6.568004620270415,3.6472591568378334,9.488750083702996,True
2013,3.081675444436995,6.638982165438712,3.7182367020061307,9.559727628871293,False
2014,3.0990515437974357,6.5731465399491995,3.652401076516618,9.49389200338178,True
2015,73.89977255585538,72.93245656316232,70.01171109972974,75.8532020265949,True
2016,74.70599357238396,73.96546693847884,71.04472147504626,76.88621240191142,True
2017,74.40039100565865,73.74206305632742,70.82131759289484,76.66280851976,True
2018,73.74169296358554,72.9958352198225,70.07508975638991,75.91658068325508,True
2019,73.02189022392783,71.81709320204125,68.89634773860867,74.73783866547383,True
2020,72.61904207883595,71.86864410814806,68.94789864471548,74.78938957158064,True
2021,72.0551444182493,71.07023409513516,68.14948863170258,73.99097955856774,True
2022,71.50177989205343,71.38300849766188,68.4622630342293,74.30375396109446,True
2023,70.69716483599515,71.16487826940995,68.24413280597737,74.08562373284254,False
2024,69.86333748725157,69.32694660593326,66.40620114250068,72.24769206936584,True
2025,69.32687938412937,69.3509938655963,66.43024840216371,72.27173932902888,True
2026,68.62376842862349,66.37628323519078,63.4555377717582,69.29702869862336,True
2027,67.99296974406406,67.64180360845393,64.72105814502135,70.56254907188651,True
2028,67.43366705196132,67.10901063373645,64.18826517030386,70.02975609716903,True
2029,66.67129466602529,66.76191033546984,63.841164872037254,69.68265579890242,True
2030,66.93896540537914,66.81327065651816,63.892525193085575,69.73401611995074,True
2031,65.76660201508498,65.80197921761177,62.88123375417919,68.72272468104435,True
2032,66.14816640550404,65.8428246009201,62.922079137487515,68.76357006435268,True
2033,65.43495762077536,65.5466410084737,62.62589554504112,68.46738647190628,True
2034,64.48749791950218,64.13451906773778,61.2137736043052,67.05526453117037,True
2035,64.53086295452081,64.04763496092292,61.12688949749034,66.9683804243555,True
2036,63.76005626721083,63.40189875761468,60.4811532941821,66.32264422104726,True
2037,63.4303632868729,63.2358391892279,60.31509372579532,66.15658465266048,True
2038,62.82879986612989,62.55491745120617,59.63417198777359,65.47566291463875,True
2039,62.43127254660435,62.1168358420969,59.196090378664316,65.03758130552947,True
