actual,group,source_index,previous,candidate,fold
100,20|100|2|115,634,100.0,100.0,3
100,20|100|2|115,635,100.0,100.0,3
100,20|100|2|115,636,100.0,100.0,3
100,20|100|2|115,637,100.0,100.0,3
100,20|100|2|115,638,100.0,100.0,3
100,20|100|2|115,639,100.0,100.0,3
73,20|73|1|115,640,73.0,73.0,4
73,20|73|1|115,641,73.0,73.0,4
73,20|73|1|115,642,73.0,73.0,4
73,20|73|1|115,643,73.0,73.0,4
73,20|73|1|115,644,73.0,73.0,4
73,20|73|1|115,645,73.0,73.0,4
73,20|73|1|115,646,73.0,73.0,4
73,20|73|1|115,647,73.0,73.0,4
73,20|73|1|115,648,73.0,73.0,4
73,20|73|1|115,649,73.0,73.0,4
80,20|80|1|115,650,80.0,80.0,4
80,20|80|1|115,651,80.0,80.0,4
80,20|80|1|115,652,80.0,80.0,4
80,20|80|1|115,653,80.0,80.0,4
80,20|80|1|115,654,80.0,80.0,4
80,20|80|1|115,655,80.0,80.0,4
80,20|80|1|115,656,80.0,80.0,4
80,20|80|1|115,657,80.0,80.0,4
80,20|80|1|115,658,80.0,80.0,4
80,20|80|1|115,659,80.0,80.0,4
90,20|90|1|115,660,100.0,90.0,4
90,20|90|1|115,661,90.0,90.0,4
90,20|90|1|115,662,90.0,90.0,4
90,20|90|1|115,663,90.0,90.0,4
90,20|90|1|115,664,90.0,90.0,4
90,20|90|1|115,665,90.0,90.0,4
90,20|90|1|115,666,90.0,90.0,4
90,20|90|1|115,667,90.0,90.0,4
90,20|90|1|115,668,90.0,90.0,4
90,20|90|1|115,669,90.0,90.0,4
100,20|100|1|115,670,100.0,100.0,4
100,20|100|1|115,671,100.0,100.0,4
100,20|100|1|115,672,100.0,100.0,4
100,20|100|1|115,673,100.0,100.0,4
100,20|100|1|115,674,100.0,100.0,4
100,20|100|1|115,675,100.0,100.0,4
100,20|100|1|115,676,100.0,100.0,4
100,20|100|1|115,677,100.0,100.0,4
100,20|100|1|115,678,100.0,100.0,4
100,20|100|1|115,679,100.0,100.0,4
73,20|73|0|115,680,73.0,73.0,4
73,20|73|0|115,681,73.0,73.0,4
73,20|73|0|115,682,73.0,73.0,4
73,20|73|0|115,683,73.0,73.0,4
73,20|73|0|115,684,73.0,73.0,4
73,20|73|0|115,685,73.0,73.0,4
73,20|73|0|115,686,73.0,73.0,4
73,20|73|0|115,687,73.0,73.0,4
73,20|73|0|115,688,73.0,73.0,4
73,20|73|0|115,689,73.0,73.0,4
80,20|80|0|115,690,80.0,80.0,2
80,20|80|0|115,691,80.0,80.0,2
80,20|80|0|115,692,80.0,80.0,2
80,20|80|0|115,693,80.0,80.0,2
80,20|80|0|115,694,80.0,80.0,2
80,20|80|0|115,695,80.0,80.0,2
80,20|80|0|115,696,80.0,80.0,2
80,20|80|0|115,697,80.0,80.0,2
80,20|80|0|115,698,80.0,80.0,2
80,20|80|0|115,699,80.0,80.0,2
90,20|90|0|115,700,90.0,90.0,3
90,20|90|0|115,701,90.0,90.0,3
90,20|90|0|115,702,90.0,90.0,3
90,20|90|0|115,703,100.0,90.0,3
90,20|90|0|115,704,90.0,90.0,3
90,20|90|0|115,705,90.0,90.0,3
90,20|90|0|115,706,100.0,90.0,3
90,20|90|0|115,707,90.0,90.0,3
90,20|90|0|115,708,90.0,90.0,3
90,20|90|0|115,709,90.0,90.0,3
100,20|100|0|115,710,100.0,100.0,2
100,20|100|0|115,711,90.0,100.0,2
100,20|100|0|115,712,90.0,100.0,2
100,20|100|0|115,713,100.0,100.0,2
100,20|100|0|115,714,100.0,100.0,2
100,20|100|0|115,715,100.0,100.0,2
100,20|100|0|115,716,100.0,100.0,2
100,20|100|0|115,717,100.0,100.0,2
100,20|100|0|115,718,90.0,100.0,2
100,20|100|0|115,719,100.0,100.0,2
73,20|73|2|100,720,73.0,73.0,3
73,20|73|2|100,721,73.0,73.0,3
73,20|73|2|100,722,73.0,73.0,3
73,20|73|2|100,723,73.0,73.0,3
73,20|73|2|100,724,73.0,73.0,3
73,20|73|2|100,725,73.0,73.0,3
73,20|73|2|100,726,73.0,73.0,3
73,20|73|2|100,727,73.0,73.0,3
73,20|73|2|100,728,73.0,73.0,3
73,20|73|2|100,729,73.0,73.0,3
80,20|80|2|100,730,80.0,80.0,1
80,20|80|2|100,731,80.0,80.0,1
80,20|80|2|100,732,73.0,80.0,1
80,20|80|2|100,733,80.0,80.0,1
80,20|80|2|100,734,80.0,80.0,1
80,20|80|2|100,735,80.0,80.0,1
80,20|80|2|100,736,80.0,80.0,1
80,20|80|2|100,737,80.0,80.0,1
80,20|80|2|100,738,80.0,80.0,1
80,20|80|2|100,739,80.0,80.0,1
90,20|90|2|100,740,90.0,90.0,3
90,20|90|2|100,741,90.0,90.0,3
90,20|90|2|100,742,90.0,90.0,3
90,20|90|2|100,743,90.0,90.0,3
90,20|90|2|100,744,90.0,90.0,3
90,20|90|2|100,745,90.0,90.0,3
90,20|90|2|100,746,90.0,90.0,3
90,20|90|2|100,747,90.0,90.0,3
90,20|90|2|100,748,90.0,90.0,3
90,20|90|2|100,749,90.0,90.0,3
100,20|100|2|100,750,100.0,100.0,1
100,20|100|2|100,751,100.0,100.0,1
100,20|100|2|100,752,100.0,100.0,1
100,20|100|2|100,753,100.0,100.0,1
100,20|100|2|100,754,100.0,100.0,1
100,20|100|2|100,755,100.0,100.0,1
100,20|100|2|100,756,100.0,100.0,1
100,20|100|2|100,757,100.0,100.0,1
100,20|100|2|100,758,100.0,100.0,1
100,20|100|2|100,759,100.0,100.0,1
73,20|73|1|100,760,73.0,73.0,2
73,20|73|1|100,761,73.0,73.0,2
73,20|73|1|100,762,73.0,73.0,2
73,20|73|1|100,763,73.0,73.0,2
73,20|73|1|100,764,73.0,73.0,2
73,20|73|1|100,765,73.0,73.0,2
73,20|73|1|100,766,73.0,73.0,2
73,20|73|1|100,767,73.0,73.0,2
73,20|73|1|100,768,73.0,73.0,2
73,20|73|1|100,769,73.0,73.0,2
80,20|80|1|100,770,80.0,80.0,3
80,20|80|1|100,771,80.0,80.0,3
80,20|80|1|100,772,80.0,80.0,3
80,20|80|1|100,773,80.0,80.0,3
80,20|80|1|100,774,80.0,80.0,3
80,20|80|1|100,775,80.0,80.0,3
80,20|80|1|100,776,80.0,80.0,3
80,20|80|1|100,777,80.0,80.0,3
80,20|80|1|100,778,80.0,80.0,3
80,20|80|1|100,779,80.0,80.0,3
90,20|90|1|100,780,90.0,90.0,4
90,20|90|1|100,781,90.0,90.0,4
90,20|90|1|100,782,90.0,90.0,4
90,20|90|1|100,783,90.0,90.0,4
90,20|90|1|100,784,90.0,90.0,4
90,20|90|1|100,785,90.0,90.0,4
90,20|90|1|100,786,90.0,90.0,4
90,20|90|1|100,787,90.0,90.0,4
90,20|90|1|100,788,90.0,90.0,4
90,20|90|1|100,789,90.0,90.0,4
100,20|100|1|100,790,100.0,100.0,1
100,20|100|1|100,791,90.0,100.0,1
100,20|100|1|100,792,100.0,100.0,1
100,20|100|1|100,793,100.0,100.0,1
100,20|100|1|100,794,100.0,100.0,1
100,20|100|1|100,795,100.0,100.0,1
100,20|100|1|100,796,100.0,100.0,1
100,20|100|1|100,797,100.0,100.0,1
100,20|100|1|100,798,100.0,100.0,1
100,20|100|1|100,799,100.0,100.0,1
73,20|73|0|100,800,73.0,73.0,2
73,20|73|0|100,801,73.0,73.0,2
73,20|73|0|100,802,73.0,73.0,2
73,20|73|0|100,803,73.0,73.0,2
73,20|73|0|100,804,73.0,73.0,2
73,20|73|0|100,805,73.0,73.0,2
73,20|73|0|100,806,73.0,73.0,2
73,20|73|0|100,807,73.0,73.0,2
73,20|73|0|100,808,73.0,73.0,2
73,20|73|0|100,809,73.0,73.0,2
80,20|80|0|100,810,80.0,80.0,2
80,20|80|0|100,811,80.0,80.0,2
80,20|80|0|100,812,80.0,80.0,2
80,20|80|0|100,813,80.0,80.0,2
80,20|80|0|100,814,80.0,80.0,2
80,20|80|0|100,815,80.0,80.0,2
80,20|80|0|100,816,80.0,80.0,2
80,20|80|0|100,817,80.0,80.0,2
80,20|80|0|100,818,80.0,80.0,2
80,20|80|0|100,819,80.0,80.0,2
90,20|90|0|100,820,90.0,90.0,4
90,20|90|0|100,821,90.0,90.0,4
90,20|90|0|100,822,90.0,90.0,4
90,20|90|0|100,823,90.0,90.0,4
90,20|90|0|100,824,90.0,90.0,4
90,20|90|0|100,825,90.0,90.0,4
90,20|90|0|100,826,90.0,90.0,4
90,20|90|0|100,827,100.0,90.0,4
90,20|90|0|100,828,90.0,90.0,4
90,20|90|0|100,829,90.0,90.0,4
100,20|100|0|100,830,100.0,100.0,4
100,20|100|0|100,831,100.0,100.0,4
100,20|100|0|100,832,100.0,100.0,4
100,20|100|0|100,833,100.0,100.0,4
100,20|100|0|100,834,100.0,100.0,4
100,20|100|0|100,835,100.0,100.0,4
100,20|100|0|100,836,100.0,100.0,4
100,20|100|0|100,837,100.0,100.0,4
100,20|100|0|100,838,100.0,100.0,4
100,20|100|0|100,839,100.0,100.0,4
73,20|73|2|90,840,73.0,73.0,4
73,20|73|2|90,841,73.0,73.0,4
73,20|73|2|90,842,73.0,73.0,4
73,20|73|2|90,843,73.0,73.0,4
73,20|73|2|90,844,73.0,73.0,4
73,20|73|2|90,845,73.0,73.0,4
73,20|73|2|90,846,73.0,73.0,4
73,20|73|2|90,847,73.0,73.0,4
73,20|73|2|90,848,73.0,73.0,4
73,20|73|2|90,849,73.0,73.0,4
80,20|80|2|90,850,80.0,80.0,0
80,20|80|2|90,851,80.0,80.0,0
80,20|80|2|90,852,80.0,80.0,0
80,20|80|2|90,853,80.0,80.0,0
80,20|80|2|90,854,80.0,80.0,0
80,20|80|2|90,855,80.0,80.0,0
80,20|80|2|90,856,73.0,80.0,0
80,20|80|2|90,857,80.0,80.0,0
80,20|80|2|90,858,80.0,80.0,0
80,20|80|2|90,859,80.0,80.0,0
90,20|90|2|90,860,90.0,90.0,1
90,20|90|2|90,861,90.0,90.0,1
90,20|90|2|90,862,90.0,90.0,1
90,20|90|2|90,863,90.0,90.0,1
90,20|90|2|90,864,90.0,90.0,1
90,20|90|2|90,865,100.0,90.0,1
90,20|90|2|90,866,90.0,90.0,1
90,20|90|2|90,867,90.0,90.0,1
90,20|90|2|90,868,90.0,90.0,1
90,20|90|2|90,869,90.0,90.0,1
100,20|100|2|90,870,100.0,100.0,1
100,20|100|2|90,871,100.0,100.0,1
100,20|100|2|90,872,100.0,100.0,1
100,20|100|2|90,873,100.0,100.0,1
100,20|100|2|90,874,100.0,100.0,1
100,20|100|2|90,875,90.0,100.0,1
100,20|100|2|90,876,100.0,100.0,1
100,20|100|2|90,877,100.0,100.0,1
100,20|100|2|90,878,100.0,100.0,1
100,20|100|2|90,879,100.0,100.0,1
73,20|73|1|90,880,73.0,73.0,3
73,20|73|1|90,881,73.0,73.0,3
73,20|73|1|90,882,73.0,73.0,3
73,20|73|1|90,883,80.0,73.0,3
73,20|73|1|90,884,73.0,73.0,3
73,20|73|1|90,885,73.0,73.0,3
73,20|73|1|90,886,73.0,73.0,3
73,20|73|1|90,887,73.0,73.0,3
73,20|73|1|90,888,73.0,73.0,3
73,20|73|1|90,889,73.0,73.0,3
80,20|80|1|90,890,80.0,80.0,1
80,20|80|1|90,891,80.0,80.0,1
80,20|80|1|90,892,73.0,80.0,1
80,20|80|1|90,893,80.0,80.0,1
80,20|80|1|90,894,80.0,80.0,1
80,20|80|1|90,895,80.0,80.0,1
80,20|80|1|90,896,80.0,80.0,1
80,20|80|1|90,897,80.0,80.0,1
80,20|80|1|90,898,80.0,80.0,1
80,20|80|1|90,899,80.0,80.0,1
90,20|90|1|90,900,90.0,90.0,0
90,20|90|1|90,901,90.0,90.0,0
90,20|90|1|90,902,90.0,90.0,0
90,20|90|1|90,903,90.0,90.0,0
90,20|90|1|90,904,90.0,90.0,0
90,20|90|1|90,905,90.0,90.0,0
90,20|90|1|90,906,90.0,90.0,0
90,20|90|1|90,907,90.0,90.0,0
90,20|90|1|90,908,90.0,90.0,0
90,20|90|1|90,909,90.0,90.0,0
100,20|100|1|90,910,100.0,100.0,2
100,20|100|1|90,911,100.0,100.0,2
100,20|100|1|90,912,100.0,100.0,2
100,20|100|1|90,913,100.0,100.0,2
100,20|100|1|90,914,100.0,100.0,2
100,20|100|1|90,915,100.0,100.0,2
100,20|100|1|90,916,100.0,100.0,2
100,20|100|1|90,917,100.0,100.0,2
100,20|100|1|90,918,100.0,100.0,2
100,20|100|1|90,919,100.0,100.0,2
73,20|73|0|90,920,73.0,73.0,2
73,20|73|0|90,921,73.0,73.0,2
73,20|73|0|90,922,73.0,73.0,2
73,20|73|0|90,923,73.0,73.0,2
73,20|73|0|90,924,73.0,73.0,2
73,20|73|0|90,925,73.0,73.0,2
73,20|73|0|90,926,73.0,73.0,2
73,20|73|0|90,927,73.0,73.0,2
73,20|73|0|90,928,73.0,73.0,2
73,20|73|0|90,929,73.0,73.0,2
80,20|80|0|90,930,80.0,80.0,2
80,20|80|0|90,931,80.0,80.0,2
80,20|80|0|90,932,73.0,80.0,2
80,20|80|0|90,933,80.0,80.0,2
80,20|80|0|90,934,80.0,80.0,2
80,20|80|0|90,935,80.0,80.0,2
80,20|80|0|90,936,73.0,80.0,2
80,20|80|0|90,937,73.0,80.0,2
80,20|80|0|90,938,73.0,80.0,2
80,20|80|0|90,939,80.0,80.0,2
90,20|90|0|90,940,100.0,90.0,0
90,20|90|0|90,941,100.0,90.0,0
90,20|90|0|90,942,100.0,90.0,0
90,20|90|0|90,943,100.0,90.0,0
90,20|90|0|90,944,90.0,90.0,0
90,20|90|0|90,945,100.0,90.0,0
90,20|90|0|90,946,100.0,90.0,0
90,20|90|0|90,947,100.0,90.0,0
90,20|90|0|90,948,90.0,90.0,0
90,20|90|0|90,949,80.0,90.0,0
100,20|100|0|90,950,100.0,100.0,2
100,20|100|0|90,951,100.0,100.0,2
100,20|100|0|90,952,100.0,100.0,2
100,20|100|0|90,953,100.0,100.0,2
100,20|100|0|90,954,100.0,100.0,2
100,20|100|0|90,955,100.0,100.0,2
100,20|100|0|90,956,100.0,100.0,2
100,20|100|0|90,957,100.0,100.0,2
100,20|100|0|90,958,100.0,100.0,2
100,20|100|0|90,959,100.0,100.0,2
73,100|73|2|130,960,73.0,73.0,4
73,100|73|2|130,961,73.0,73.0,4
73,100|73|2|130,962,73.0,73.0,4
73,100|73|2|130,963,73.0,73.0,4
73,100|73|2|130,964,80.0,73.0,4
73,100|73|2|130,965,73.0,73.0,4
73,100|73|2|130,966,73.0,73.0,4
73,100|73|2|130,967,73.0,73.0,4
73,100|73|2|130,968,73.0,73.0,4
73,100|73|2|130,969,73.0,73.0,4
80,100|80|2|130,970,80.0,80.0,0
80,100|80|2|130,971,80.0,80.0,0
80,100|80|2|130,972,80.0,80.0,0
80,100|80|2|130,973,80.0,80.0,0
80,100|80|2|130,974,80.0,80.0,0
80,100|80|2|130,975,80.0,80.0,0
80,100|80|2|130,976,90.0,80.0,0
80,100|80|2|130,977,80.0,80.0,0
80,100|80|2|130,978,80.0,80.0,0
80,100|80|2|130,979,80.0,80.0,0
90,100|90|2|130,980,90.0,90.0,1
90,100|90|2|130,981,90.0,90.0,1
90,100|90|2|130,982,100.0,90.0,1
90,100|90|2|130,983,90.0,90.0,1
90,100|90|2|130,984,100.0,90.0,1
90,100|90|2|130,985,100.0,90.0,1
90,100|90|2|130,986,100.0,90.0,1
90,100|90|2|130,987,90.0,90.0,1
90,100|90|2|130,988,90.0,90.0,1
90,100|90|2|130,989,90.0,90.0,1
100,100|100|2|130,990,100.0,100.0,1
100,100|100|2|130,991,90.0,100.0,1
100,100|100|2|130,992,100.0,100.0,1
100,100|100|2|130,993,100.0,100.0,1
100,100|100|2|130,994,100.0,100.0,1
100,100|100|2|130,995,90.0,100.0,1
100,100|100|2|130,996,100.0,100.0,1
100,100|100|2|130,997,90.0,100.0,1
100,100|100|2|130,998,100.0,100.0,1
100,100|100|2|130,999,100.0,100.0,1
73,100|73|1|130,1000,73.0,73.0,1
73,100|73|1|130,1001,73.0,73.0,1
73,100|73|1|130,1002,73.0,73.0,1
73,100|73|1|130,1003,73.0,73.0,1
73,100|73|1|130,1004,73.0,73.0,1
73,100|73|1|130,1005,73.0,73.0,1
73,100|73|1|130,1006,73.0,73.0,1
73,100|73|1|130,1007,73.0,73.0,1
73,100|73|1|130,1008,73.0,73.0,1
73,100|73|1|130,1009,73.0,73.0,1
80,100|80|1|130,1010,80.0,80.0,2
80,100|80|1|130,1011,90.0,80.0,2
80,100|80|1|130,1012,80.0,80.0,2
80,100|80|1|130,1013,80.0,80.0,2
80,100|80|1|130,1014,73.0,80.0,2
80,100|80|1|130,1015,80.0,80.0,2
80,100|80|1|130,1016,80.0,80.0,2
80,100|80|1|130,1017,80.0,80.0,2
80,100|80|1|130,1018,80.0,80.0,2
80,100|80|1|130,1019,73.0,80.0,2
90,100|90|1|130,1020,100.0,90.0,3
90,100|90|1|130,1021,100.0,90.0,3
90,100|90|1|130,1022,90.0,90.0,3
90,100|90|1|130,1023,100.0,90.0,3
90,100|90|1|130,1024,90.0,90.0,3
90,100|90|1|130,1025,100.0,90.0,3
90,100|90|1|130,1026,90.0,90.0,3
90,100|90|1|130,1027,100.0,90.0,3
90,100|90|1|130,1028,90.0,90.0,3
90,100|90|1|130,1029,90.0,90.0,3
100,100|100|1|130,1030,100.0,100.0,4
100,100|100|1|130,1031,100.0,100.0,4
100,100|100|1|130,1032,100.0,100.0,4
100,100|100|1|130,1033,100.0,100.0,4
100,100|100|1|130,1034,100.0,100.0,4
100,100|100|1|130,1035,100.0,100.0,4
100,100|100|1|130,1036,90.0,100.0,4
100,100|100|1|130,1037,100.0,100.0,4
100,100|100|1|130,1038,90.0,100.0,4
100,100|100|1|130,1039,100.0,100.0,4
73,100|73|0|130,1040,73.0,73.0,1
73,100|73|0|130,1041,73.0,73.0,1
73,100|73|0|130,1042,73.0,73.0,1
73,100|73|0|130,1043,73.0,73.0,1
73,100|73|0|130,1044,73.0,73.0,1
73,100|73|0|130,1045,73.0,73.0,1
73,100|73|0|130,1046,73.0,73.0,1
73,100|73|0|130,1047,73.0,73.0,1
73,100|73|0|130,1048,73.0,73.0,1
73,100|73|0|130,1049,73.0,73.0,1
80,100|80|0|130,1050,80.0,80.0,0
80,100|80|0|130,1051,80.0,80.0,0
80,100|80|0|130,1052,80.0,80.0,0
80,100|80|0|130,1053,80.0,80.0,0
80,100|80|0|130,1054,80.0,80.0,0
80,100|80|0|130,1055,80.0,80.0,0
80,100|80|0|130,1056,80.0,80.0,0
80,100|80|0|130,1057,80.0,80.0,0
80,100|80|0|130,1058,80.0,80.0,0
80,100|80|0|130,1059,80.0,80.0,0
90,100|90|0|130,1060,90.0,90.0,0
90,100|90|0|130,1061,90.0,90.0,0
90,100|90|0|130,1062,100.0,90.0,0
90,100|90|0|130,1063,90.0,90.0,0
90,100|90|0|130,1064,100.0,90.0,0
90,100|90|0|130,1065,90.0,90.0,0
90,100|90|0|130,1066,100.0,90.0,0
90,100|90|0|130,1067,90.0,90.0,0
90,100|90|0|130,1068,90.0,90.0,0
90,100|90|0|130,1069,100.0,90.0,0
100,100|100|0|130,1070,100.0,100.0,1
100,100|100|0|130,1071,100.0,100.0,1
100,100|100|0|130,1072,90.0,100.0,1
100,100|100|0|130,1073,90.0,100.0,1
100,100|100|0|130,1074,100.0,100.0,1
100,100|100|0|130,1075,100.0,100.0,1
100,100|100|0|130,1076,100.0,100.0,1
100,100|100|0|130,1077,100.0,100.0,1
100,100|100|0|130,1078,100.0,100.0,1
100,100|100|0|130,1079,100.0,100.0,1
73,100|73|2|115,1080,73.0,73.0,1
73,100|73|2|115,1081,73.0,73.0,1
73,100|73|2|115,1082,73.0,73.0,1
73,100|73|2|115,1083,73.0,73.0,1
73,100|73|2|115,1084,73.0,73.0,1
73,100|73|2|115,1085,73.0,73.0,1
73,100|73|2|115,1086,73.0,73.0,1
73,100|73|2|115,1087,73.0,73.0,1
73,100|73|2|115,1088,73.0,73.0,1
73,100|73|2|115,1089,73.0,73.0,1
80,100|80|2|115,1090,80.0,80.0,1
80,100|80|2|115,1091,80.0,80.0,1
80,100|80|2|115,1092,80.0,80.0,1
80,100|80|2|115,1093,80.0,80.0,1
80,100|80|2|115,1094,80.0,80.0,1
80,100|80|2|115,1095,80.0,80.0,1
80,100|80|2|115,1096,80.0,80.0,1
80,100|80|2|115,1097,80.0,80.0,1
80,100|80|2|115,1098,80.0,80.0,1
80,100|80|2|115,1099,80.0,80.0,1
90,100|90|2|115,1100,90.0,90.0,1
90,100|90|2|115,1101,100.0,90.0,1
90,100|90|2|115,1102,90.0,90.0,1
90,100|90|2|115,1103,100.0,90.0,1
90,100|90|2|115,1104,90.0,90.0,1
90,100|90|2|115,1105,90.0,90.0,1
90,100|90|2|115,1106,100.0,90.0,1
90,100|90|2|115,1107,90.0,90.0,1
90,100|90|2|115,1108,100.0,90.0,1
90,100|90|2|115,1109,90.0,90.0,1
100,100|100|2|115,1110,100.0,100.0,3
100,100|100|2|115,1111,100.0,100.0,3
100,100|100|2|115,1112,100.0,100.0,3
100,100|100|2|115,1113,100.0,100.0,3
100,100|100|2|115,1114,90.0,100.0,3
100,100|100|2|115,1115,100.0,100.0,3
100,100|100|2|115,1116,100.0,100.0,3
100,100|100|2|115,1117,100.0,100.0,3
100,100|100|2|115,1118,100.0,100.0,3
100,100|100|2|115,1119,90.0,100.0,3
73,100|73|1|115,1120,73.0,73.0,3
73,100|73|1|115,1121,73.0,73.0,3
73,100|73|1|115,1122,73.0,73.0,3
73,100|73|1|115,1123,73.0,73.0,3
73,100|73|1|115,1124,73.0,73.0,3
73,100|73|1|115,1125,73.0,73.0,3
73,100|73|1|115,1126,73.0,73.0,3
73,100|73|1|115,1127,73.0,73.0,3
73,100|73|1|115,1128,73.0,73.0,3
73,100|73|1|115,1129,73.0,73.0,3
80,100|80|1|115,1130,80.0,80.0,2
80,100|80|1|115,1131,80.0,80.0,2
80,100|80|1|115,1132,80.0,80.0,2
80,100|80|1|115,1133,80.0,80.0,2
80,100|80|1|115,1134,80.0,80.0,2
80,100|80|1|115,1135,80.0,80.0,2
80,100|80|1|115,1136,80.0,80.0,2
80,100|80|1|115,1137,80.0,80.0,2
80,100|80|1|115,1138,80.0,80.0,2
80,100|80|1|115,1139,80.0,80.0,2
90,100|90|1|115,1140,90.0,90.0,1
90,100|90|1|115,1141,90.0,90.0,1
90,100|90|1|115,1142,90.0,90.0,1
90,100|90|1|115,1143,90.0,90.0,1
90,100|90|1|115,1144,90.0,90.0,1
90,100|90|1|115,1145,90.0,90.0,1
90,100|90|1|115,1146,90.0,90.0,1
90,100|90|1|115,1147,90.0,90.0,1
90,100|90|1|115,1148,90.0,90.0,1
90,100|90|1|115,1149,90.0,90.0,1
100,100|100|1|115,1150,100.0,100.0,0
100,100|100|1|115,1151,100.0,100.0,0
100,100|100|1|115,1152,100.0,100.0,0
100,100|100|1|115,1153,100.0,100.0,0
100,100|100|1|115,1154,100.0,100.0,0
100,100|100|1|115,1155,100.0,100.0,0
100,100|100|1|115,1156,100.0,100.0,0
100,100|100|1|115,1157,100.0,100.0,0
100,100|100|1|115,1158,100.0,100.0,0
100,100|100|1|115,1159,100.0,100.0,0
73,100|73|0|115,1160,73.0,73.0,0
73,100|73|0|115,1161,73.0,73.0,0
73,100|73|0|115,1162,73.0,73.0,0
73,100|73|0|115,1163,73.0,73.0,0
73,100|73|0|115,1164,73.0,73.0,0
73,100|73|0|115,1165,73.0,73.0,0
73,100|73|0|115,1166,73.0,73.0,0
73,100|73|0|115,1167,73.0,73.0,0
73,100|73|0|115,1168,73.0,73.0,0
73,100|73|0|115,1169,73.0,73.0,0
80,100|80|0|115,1170,80.0,80.0,0
80,100|80|0|115,1171,80.0,80.0,0
80,100|80|0|115,1172,90.0,80.0,0
80,100|80|0|115,1173,90.0,80.0,0
80,100|80|0|115,1174,90.0,80.0,0
80,100|80|0|115,1175,90.0,80.0,0
80,100|80|0|115,1176,90.0,80.0,0
80,100|80|0|115,1177,90.0,80.0,0
80,100|80|0|115,1178,90.0,80.0,0
80,100|80|0|115,1179,90.0,80.0,0
90,100|90|0|115,1180,100.0,90.0,4
90,100|90|0|115,1181,90.0,90.0,4
90,100|90|0|115,1182,80.0,90.0,4
90,100|90|0|115,1183,90.0,90.0,4
90,100|90|0|115,1184,90.0,90.0,4
90,100|90|0|115,1185,90.0,90.0,4
90,100|90|0|115,1186,90.0,90.0,4
90,100|90|0|115,1187,90.0,90.0,4
90,100|90|0|115,1188,100.0,90.0,4
90,100|90|0|115,1189,90.0,90.0,4
100,100|100|0|115,1190,100.0,100.0,4
100,100|100|0|115,1191,90.0,100.0,4
100,100|100|0|115,1192,100.0,100.0,4
100,100|100|0|115,1193,100.0,100.0,4
100,100|100|0|115,1194,100.0,100.0,4
100,100|100|0|115,1195,100.0,100.0,4
100,100|100|0|115,1196,100.0,100.0,4
100,100|100|0|115,1197,100.0,100.0,4
100,100|100|0|115,1198,100.0,100.0,4
100,100|100|0|115,1199,100.0,100.0,4
73,100|73|2|100,1200,73.0,73.0,3
73,100|73|2|100,1201,73.0,73.0,3
73,100|73|2|100,1202,73.0,73.0,3
73,100|73|2|100,1203,73.0,73.0,3
73,100|73|2|100,1204,73.0,73.0,3
73,100|73|2|100,1205,73.0,73.0,3
73,100|73|2|100,1206,73.0,73.0,3
73,100|73|2|100,1207,73.0,73.0,3
73,100|73|2|100,1208,73.0,73.0,3
73,100|73|2|100,1209,73.0,73.0,3
80,100|80|2|100,1210,80.0,80.0,0
80,100|80|2|100,1211,80.0,80.0,0
80,100|80|2|100,1212,80.0,80.0,0
80,100|80|2|100,1213,80.0,80.0,0
80,100|80|2|100,1214,80.0,80.0,0
80,100|80|2|100,1215,80.0,80.0,0
80,100|80|2|100,1216,80.0,80.0,0
80,100|80|2|100,1217,80.0,80.0,0
80,100|80|2|100,1218,80.0,80.0,0
80,100|80|2|100,1219,80.0,80.0,0
90,100|90|2|100,1220,90.0,90.0,4
90,100|90|2|100,1221,90.0,90.0,4
90,100|90|2|100,1222,90.0,90.0,4
90,100|90|2|100,1223,90.0,90.0,4
90,100|90|2|100,1224,90.0,90.0,4
90,100|90|2|100,1225,90.0,90.0,4
90,100|90|2|100,1226,90.0,90.0,4
90,100|90|2|100,1227,90.0,90.0,4
90,100|90|2|100,1228,90.0,90.0,4
90,100|90|2|100,1229,90.0,90.0,4
100,100|100|2|100,1230,100.0,100.0,1
100,100|100|2|100,1231,100.0,100.0,1
100,100|100|2|100,1232,100.0,100.0,1
100,100|100|2|100,1233,100.0,100.0,1
100,100|100|2|100,1234,100.0,100.0,1
100,100|100|2|100,1235,100.0,100.0,1
100,100|100|2|100,1236,100.0,100.0,1
100,100|100|2|100,1237,100.0,100.0,1
100,100|100|2|100,1238,100.0,100.0,1
100,100|100|2|100,1239,100.0,100.0,1
73,100|73|1|100,1240,73.0,73.0,3
73,100|73|1|100,1241,73.0,73.0,3
73,100|73|1|100,1242,73.0,73.0,3
73,100|73|1|100,1243,73.0,73.0,3
73,100|73|1|100,1244,73.0,73.0,3
73,100|73|1|100,1245,73.0,73.0,3
73,100|73|1|100,1246,73.0,73.0,3
73,100|73|1|100,1247,73.0,73.0,3
73,100|73|1|100,1248,73.0,73.0,3
73,100|73|1|100,1249,73.0,73.0,3
80,100|80|1|100,1250,80.0,80.0,3
80,100|80|1|100,1251,80.0,80.0,3
80,100|80|1|100,1252,80.0,80.0,3
80,100|80|1|100,1253,80.0,80.0,3
80,100|80|1|100,1254,80.0,80.0,3
80,100|80|1|100,1255,80.0,80.0,3
80,100|80|1|100,1256,80.0,80.0,3
